p_call,p_put,p_skip
0.05150929354911575,0.14345654136022842,0.8050341650906558
0.04083469220134979,0.11600471593263079,0.8431605918660194
0.03218033076181917,0.07544596630290003,0.8923737029352808
0.05167239678290424,0.10492360426738626,0.8434039989497095
0.0363066383947444,0.06523368577721546,0.8984596758280402
0.014842711237027838,0.018002500314305246,0.967154788448667
0.031297342439165515,0.022373281375756483,0.946329376185078
0.015084339074361498,0.013571280432690003,0.9713443804929485
0.016353179542524576,0.017494143880346567,0.9661526765771289
0.02791059947268571,0.02066371313858974,0.9514256873887246
0.011012079547849172,0.008294348071582962,0.9806935723805679
0.038521316024405165,0.032660600862230854,0.928818083113364
0.03191806814390973,0.024647559102449302,0.943434372753641
0.027451993764739877,0.018369456860252775,0.9541785493750073
0.025534349718351907,0.012440794335622007,0.962024855946026
0.01257853808481756,0.008043476088966543,0.9793779858262159
0.07616440226002692,0.03885313915289858,0.8849824585870745
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.0728706317706259,0.0275920618440845,0.8995373063852896
0.06882547410204272,0.02486463506574627,0.906309890832211
0.07107613832992662,0.02854384023385377,0.9003800214362196
0.07146980322717217,0.026104668614388114,0.9024255281584397
0.0671179376001868,0.028137713101274518,0.9047443492985388
0.040147747876963034,0.022147885698199334,0.9377043664248377
0.05911999493526405,0.0217516791693705,0.9191283258953655
0.0712423878435047,0.028696437271206895,0.9000611748852884
0.07416356810991795,0.0308917272774881,0.8949447046125939
0.07150372812712723,0.029229941900989764,0.899266329971883
0.07203697186993308,0.03256412754905185,0.8953989005810151
0.06395016053512008,0.022751941492574992,0.913297897972305
0.0675409939291499,0.02805809736511862,0.9044009087057314
0.072569903966457,0.025447837908514386,0.9019822581250286
0.061077749213724955,0.025826298871079054,0.913095951915196
0.0656789188232038,0.026601414895375552,0.9077196662814206
0.059319403107801934,0.021117551395679175,0.9195630454965189
0.07198802580590226,0.037092715097740696,0.890919259096357
0.06993257720596975,0.032838635505560924,0.8972287872884693
0.06515009819746378,0.0231194033232806,0.9117304984792556
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.04623893858174632,0.015166859269465083,0.9385942021487886
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.07641130075916842,0.02041881353492061,0.903169885705911
0.07117809554948333,0.016225268701635095,0.9125966357488816
0.06602915061867376,0.016681468355386357,0.9172893810259398
0.05502501194160225,0.014332489357651126,0.9306424987007467
0.06425431290591185,0.016161389780591454,0.9195842973134967
0.07563668501719721,0.020003930329988765,0.9043593846528141
0.06838730219430418,0.016812227935429535,0.9148004698702663
0.06810332789636854,0.017457048675056867,0.9144396234285745
0.06320961335837776,0.017041904653295786,0.9197484819883265
0.06942133134427689,0.01613594137361122,0.9144427272821118
0.06921443106940092,0.016100040136945788,0.9146855287936533
0.06985084573207612,0.01483029157156006,0.9153188626963639
0.0703153374682339,0.01905028025497059,0.9106343822767955
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.07109812998876246,0.0205363441905192,0.9083655258207184
0.07370183133270346,0.0174812132340563,0.9088169554332403
0.07094410544847597,0.017401379783946756,0.9116545147675773
0.07728727639290564,0.025718237209494364,0.8969944863975999
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.050753344113261156,0.11947212673028212,0.8297745291564567
0.0621286621263263,0.11402479411555405,0.8238465437581196
0.06999652357740205,0.1270269793643623,0.8029764970582356
0.07027305495900779,0.11771149069142628,0.8120154543495659
0.06523999721394143,0.09915334849032324,0.8356066542957354
0.07184721014960747,0.1370215152689531,0.7911312745814395
0.07225180133319554,0.13843851159499157,0.7893096870718129
0.06279200524786292,0.09342923567576192,0.8437787590763752
0.060230335511529336,0.07962895447323498,0.8601407100152356
0.04158020731141663,0.08242926165991368,0.8759905310286697
0.047298449788784544,0.09774281879245572,0.8549587314187597
0.03509148250514864,0.06792028894072642,0.896988228554125
0.034584124799599394,0.07377595966770763,0.8916399155326931
0.04681788309283672,0.07364821600249129,0.879533900904672
0.034757987514164916,0.03403454544526576,0.9312074670405693
0.07114671829190354,0.12107077858043973,0.8077825031276568
0.07664250011771603,0.11551946523624235,0.8078380346460416
0.07243271777781021,0.11396368621027589,0.8136035960119139
0.0711025501867328,0.11976382618290372,0.8091336236303635
0.06912951326830562,0.09696257818078459,0.8339079085509098
0.06758994019865945,0.07675759108039826,0.8556524687209424
0.05596649504265665,0.059001090476343984,0.8850324144809993
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.07280032268072763,0.06932514246042144,0.857874534858851
0.024563359448427493,0.027966340401822328,0.9474703001497502
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.06893285248138384,0.11313554091300572,0.8179316066056104
0.001506511024961511,0.0023593166200454032,0.9961341723549931
0.07886061403048907,0.14441601119122818,0.7767233747782828
0.07669101204732523,0.14872760392884685,0.774581384023828
0.07108444379053566,0.13861765426323094,0.7902979019462335
0.06955988552055394,0.11338334051148277,0.8170567739679633
0.06908006084915909,0.12755797959001866,0.8033619595608223
0.10539070113705254,0.13584065217783436,0.7587686466851131
0.08213234162901958,0.1352227480818584,0.782644910289122
0.07855128786710057,0.1348663648803213,0.7865823472525781
0.07760484651278188,0.13480819096160349,0.7875869625256147
0.07314634137272973,0.1255174845124086,0.8013361741148617
0.10821624884354511,0.02040516251356467,0.8713785886428903
0.08174002498310728,0.021295122553044946,0.8969648524638478
0.10386887512152296,0.019686577533255513,0.8764445473452216
0.1303052966525968,0.1461416805729631,0.7235530227744401
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.1322757911226836,0.14620220121994393,0.7215220076573725
0.12313136220463447,0.14856822730127298,0.7283004104940926
0.12139573209256267,0.1521172828292719,0.7264869850781654
0.12946303055487238,0.14632176704758346,0.7242152023975442
0.09243460126774282,0.157084053669357,0.7504813450629002
0.1239767402850273,0.1477335814071388,0.728289678307834
0.12618222114507494,0.14996686655592217,0.7238509122990029
0.06864619301903199,0.08627578245249193,0.8450780245284761
0.06297228346877412,0.0737237504758451,0.8633039660553807
0.06715371180902596,0.061814457580010855,0.8710318306109632
0.07108983908151932,0.07813857512955656,0.8507715857889242
0.06988762891176803,0.07144607289231338,0.8586662981959186
0.059000727707075845,0.06902058632250603,0.8719786859704182
0.06859926385970762,0.0714675239839231,0.8599332121563692
0.07487535865672029,0.06337896624132691,0.8617456751019528
0.06676891932734723,0.06011441656036796,0.8731166641122848
0.060229818632494166,0.05044261741760506,0.8893275639499009
0.04939716853622555,0.04935226770724537,0.9012505637565291
0.04547359981311395,0.04430705826325528,0.9102193419236307
0.044334645275265885,0.03558893290272013,0.920076421822014
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.06645049790381252,0.050615366167194045,0.8829341359289935
0.06906915196751265,0.054695936499170594,0.8762349115333168
0.07101297556029283,0.0469107166109788,0.8820763078287284
0.06658130959242847,0.06609149651787505,0.8673271938896966
0.06646588487744307,0.06198951347450447,0.8715446016480525
0.06448057591125961,0.06236605487267692,0.8731533692160636
0.06139209982375132,0.0606009845890244,0.8780069155872242
0.060121398602076076,0.058407575345277137,0.8814710260526468
0.06609876839846751,0.0636647734086386,0.8702364581928939
0.003049816587743791,0.017456080179086824,0.9794941032331694
0.002186073060976078,0.012547449935002647,0.9852664770040214
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.032299357265608106,0.04203823425043943,0.9256624084839524
0.026966298441253887,0.021232944385638094,0.951800757173108
0.012489035859774043,0.018720894526184938,0.968790069614041
0.012127395724671915,0.0185202336389677,0.9693523706363604
0.0038040952684000005,0.006691873327182407,0.9895040314044176
0.007695457522534383,0.014252732096919669,0.978051810380546
0.010676522243490192,0.013992005955990225,0.9753314718005196
0.00818765027290504,0.018020017432943066,0.9737923322941519
0.04575165743641056,0.06788693996681991,0.8863614025967695
0.050199500896669365,0.050035531572850137,0.8997649675304805
0.049274875203554114,0.07524727210074049,0.8754778526957054
0.058526364608968685,0.06168043205032713,0.8797932033407042
0.047236585053569,0.07703052112173628,0.8757328938246948
0.05292476690057084,0.09580522490035559,0.8512700081990735
0.049084481686724,0.08486228000182282,0.8660532383114532
0.05184357250547691,0.11024828382985467,0.8379081436646685
